"point","year","sm3_u1","night","species","ccounts","forest","y_coord","x_coord","mic_ht"
"PL11B.S",2015,0,20150602,"pahe",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"euma",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"myvo",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150612,"myvo",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150612,"myyu",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150612,"mylu",10,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"myyu",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"lano",2,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"eupe",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"labl",4,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150604,"mylu",1,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150604,"myev",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150604,"labl",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150604,"lano",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"myca",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150604,"myci",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150604,"myca",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"myth",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"mylu",5,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150612,"lano",5,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"myev",1,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150612,"myev",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150608,"myci",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150612,"myci",0,"plumas/lassen",40.13,121.03,2.6
"PL11B.S",2015,0,20150612,"myca",0,"plumas/lassen",40.13,121.03,2.6
"PL46B.S",2015,0,20150529,"myth",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"epfu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"myca",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"eupe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"pahe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"eupe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"labl",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"myvo",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"euma",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"myca",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"lano",7,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"coto",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"myvo",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"mylu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"myev",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"mylu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"anpa",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"tabr",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"lano",4,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"anpa",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"myev",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"euma",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"coto",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"myci",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"tabr",5,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"mylu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"laci",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"myth",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"myev",1,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"laci",2,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"euma",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"laci",2,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"eupe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"coto",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"anpa",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"anpa",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"labl",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"myci",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"laci",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"lano",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"lano",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"myyu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"pahe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"epfu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"labl",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"eupe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"epfu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"coto",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"coto",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"myyu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"epfu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"euma",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"eupe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"myci",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"myca",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"myev",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"mylu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"pahe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"labl",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"tabr",8,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"tabr",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"myyu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"myvo",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"myev",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"laci",8,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"lano",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"myth",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"laci",5,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"myvo",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"myca",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"myyu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"pahe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"euma",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150529,"epfu",1,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150519,"anpa",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"mylu",3,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"mylu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"mylu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"myth",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"myca",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"myci",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"labl",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"lano",3,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"myyu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"myth",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"myvo",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"pahe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"myev",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"myth",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"myev",1,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"myth",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"myvo",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"eupe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"labl",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"myyu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"pahe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"tabr",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"myci",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"myci",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"euma",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150525,"tabr",1,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"myyu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150521,"myvo",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"epfu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"euma",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"eupe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"myca",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"myci",1,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"epfu",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"myca",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"anpa",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"coto",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"anpa",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"laci",5,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"lano",3,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150523,"coto",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150527,"labl",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"pahe",0,"plumas/lassen",40.1,121.03,2.4
"PL46B.S",2015,0,20150531,"tabr",5,"plumas/lassen",40.1,121.03,2.4
"PL46C.N",2015,0,20150627,"myvo",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"myci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"coto",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"myth",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"myth",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"euma",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"anpa",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"eupe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"mylu",11,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"tabr",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"myyu",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"lano",15,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"pahe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"myca",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"laci",2,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"myev",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"eupe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"tabr",7,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"pahe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"myev",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"myev",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"myvo",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"pahe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"euma",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"lano",2,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"myvo",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"tabr",3,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"mylu",2,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"anpa",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"coto",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"myvo",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"myyu",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"myci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"lano",5,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"mylu",3,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"myev",2,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"myyu",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"epfu",4,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"laci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"eupe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"mylu",4,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"myyu",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"epfu",7,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"labl",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"myca",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"myci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"labl",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"epfu",2,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"myth",1,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"coto",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"myci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"labl",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"eupe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"labl",2,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"myth",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"epfu",6,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"anpa",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150627,"coto",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"eupe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"eupe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"laci",4,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"euma",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"anpa",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"myca",1,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"tabr",6,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"euma",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"labl",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"laci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"laci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"lano",7,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"euma",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"myca",2,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"mylu",5,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"myvo",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"myyu",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"pahe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"anpa",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"lano",4,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150701,"labl",1,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"tabr",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"laci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"anpa",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"myth",1,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"coto",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"pahe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"tabr",3,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"lano",1,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"myca",1,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150705,"epfu",10,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"myev",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"myth",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"coto",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"myca",1,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"euma",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150629,"myci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"myci",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150625,"epfu",7,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"myyu",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"pahe",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"mylu",4,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"myvo",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2015,0,20150703,"myev",0,"plumas/lassen",40.11,121.04,2.7
"PL46C.N",2016,0,20160602,"anpa",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"epfu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"lano",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"myca",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"coto",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"laci",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"coto",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"myth",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"labl",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"anpa",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"eupe",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"mylu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"tabr",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"euma",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"eupe",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"mylu",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"epfu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"mylu",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"lano",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"euma",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"myyu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"pahe",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"laci",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"myth",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"eupe",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"pahe",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"myyu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"myca",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"tabr",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"myev",3,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"myca",7,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"coto",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"epfu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"euma",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"labl",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"anpa",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"myev",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"myvo",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"euma",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"tabr",11,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"mylu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"tabr",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"myci",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"laci",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"myth",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"myci",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"myev",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"myci",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"pahe",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"myvo",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"coto",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"epfu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"anpa",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"myev",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"euma",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"myth",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"myyu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"pahe",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160531,"myca",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160527,"myyu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160602,"lano",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"myvo",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"coto",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"epfu",0,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160529,"myci",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"labl",1,"plumas/lassen",40.11,121.04,2.3
"PL46C.N",2016,0,20160604,"myvo",0,"plumas/lassen",40.11,121.04,2.3
